path,commits,insertions,deletions,churn,exists_at_head
openhands/core/main.py,66,441,305,746,True
tests/integration/mock/CodeActAgent/test_ipython_module/prompt_002.log,20,580,166,746,False
frontend/__tests__/components/user-actions.test.tsx,11,517,226,743,True
tests/unit/test_agent_session.py,15,621,120,741,False
openhands/resolver/interfaces/gitlab.py,8,675,65,740,True
docs/modules/usage/how-to/openshift-example.md,10,222,518,740,False
tests/unit/test_prompt_caching.py,19,439,300,739,False
.github/workflows/ghcr_runtime.yml,19,368,371,739,False
tests/integration/mock/CodeActAgent/test_write_simple_script/prompt_001.log,31,569,168,737,False
enterprise/tests/unit/test_clustered_conversation_manager.py,1,736,0,736,True
docs/i18n/fr/docusaurus-plugin-content-docs/current/usage/troubleshooting/troubleshooting.md,13,367,367,734,False
enterprise/server/routes/integration/jira_dc.py,1,732,0,732,True
tests/integration/mock/PlannerAgent/test_edits/prompt_006.log,6,365,365,730,False
tests/integration/mock/CodeActAgent/test_ipython/prompt_001.log,27,564,163,727,False
frontend/src/utils/download-files.ts,5,363,363,726,False
enterprise/server/routes/auth.py,17,652,71,723,True
tests/unit/test_conversation_stats.py,3,723,0,723,True
tests/integration/mock/CodeActSWEAgent/test_edits/prompt_004.log,4,695,28,723,False
enterprise/tests/unit/test_maintenance_task_runner_standalone.py,1,721,0,721,True
tests/integration/mock/CodeActAgent/test_edits/prompt_001.log,26,561,160,721,False
enterprise/integrations/github/data_collector.py,4,704,12,716,True
frontend/__tests__/components/features/sidebar/sidebar.test.tsx,18,444,271,715,True
openhands/integrations/service_types.py,33,632,83,715,True
agenthub/monologue_agent/utils/prompts.py,33,287,426,713,False
enterprise/tests/unit/test_sharing/test_sharing_shared_event_service.py,3,650,62,712,True
tests/unit/utils/test_posthog_tracker.py,2,356,356,712,False
tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_002.log,11,658,53,711,False
tests/unit/resolver/gitlab/test_gitlab_issue_handler.py,2,696,13,709,True
docs/modules/usage/configuration-options.md,20,566,141,707,False
openhands/core/logger.py,42,538,168,706,True
evaluation/benchmarks/testgeneval/eval_infer.py,6,667,39,706,True
openhands/app_server/event/filesystem_event_service.py,6,387,318,705,True
tests/unit/test_microagent_utils.py,12,535,169,704,False
tests/integration/mock/CodeActAgent/test_ipython_module/prompt_001.log,20,551,150,701,False
frontend/src/api/github.ts,12,388,311,699,False
frontend/__tests__/routes/secrets-settings.test.tsx,13,640,58,698,True
docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/troubleshooting/troubleshooting.md,13,349,349,698,False
tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_003.log,10,658,40,698,False
enterprise/tests/unit/test_sharing/test_sharing_shared_conversation_info_service.py,3,694,3,697,True
tests/integration/mock/server_runtime/CodeActSWEAgent/test_edits/prompt_005.log,2,3,694,697,False
tests/integration/mock/CodeActSWEAgent/test_edits/prompt_002.log,10,654,43,697,False
openhands/server/routes/secrets.py,18,526,170,696,True
tests/integration/mock/PlannerAgent/test_edits/prompt_005.log,6,348,348,696,False
tests/unit/test_observation_serialization.py,25,585,109,694,False
evaluation/regression/cases/client-server/outputs/langchains_agent/workspace/package-lock.json,1,0,694,694,False
evaluation/regression/cases/express/outputs/langchains_agent/workspace/package-lock.json,1,0,694,694,False
agent/regression/cases/client-server/workspace/package-lock.json,1,694,0,694,False
agent/regression/cases/express/workspace/package-lock.json,1,694,0,694,False
openhands/app_server/app_conversation/sql_app_conversation_info_service.py,14,638,50,688,True
frontend/__tests__/components/chat/action-suggestions.test.tsx,10,343,343,686,False
docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/how-to/openshift-example.md,2,343,343,686,False
docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/how-to/evaluation-harness.md,9,342,342,684,False
openhands/app_server/app_conversation/app_conversation_router.py,11,660,23,683,True
frontend/src/services/settingsService.ts,19,341,341,682,False
openhands/server/middleware.py,35,409,270,679,True
evaluation/integration_tests/run_infer.py,25,339,339,678,False
kind/manifests/nginx.yaml,1,678,0,678,True
tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_002.log,10,641,36,677,False
docs/i18n/fr/docusaurus-plugin-content-docs/current/usage/how-to/openshift-example.md,2,338,338,676,False
agenthub/codeact_swe_agent/codeact_swe_agent.py,23,450,226,676,False
evaluation/EDA/game.py,6,439,236,675,False
frontend/__tests__/components/features/home/repo-selection-form.test.tsx,11,502,172,674,True
frontend/src/components/features/chat/event-message.tsx,13,409,264,673,True
tests/integration/mock/server_runtime/CodeActSWEAgent/test_edits/prompt_004.log,2,3,670,673,False
tests/unit/resolver/gitlab/test_gitlab_pr_handler_guess_success.py,1,672,0,672,True
frontend/src/components/features/sidebar/sidebar.tsx,42,351,320,671,True
enterprise/server/routes/integration/linear.py,1,670,0,670,True
docs/i18n/ja/docusaurus-plugin-content-docs/current/usage/how-to/evaluation-harness.md,4,335,335,670,False
openhands/cli/vscode_extension.py,6,334,334,668,False
evaluation/benchmarks/visual_swe_bench/run_infer.py,6,652,14,666,True
enterprise/server/legacy_conversation_manager.py,2,331,331,662,False
frontend/src/components/Terminal.tsx,21,331,331,662,False
tests/unit/server/routes/test_settings_security.py,2,329,329,658,False
tests/unit/test_runtime_git_tokens.py,15,552,104,656,False
tests/unit/app_server/test_sql_event_callback_service.py,2,655,0,655,True
opendevin/runtime/docker/exec_box.py,13,164,491,655,False
docs/i18n/fr/docusaurus-plugin-content-docs/current/usage/how-to/evaluation-harness.md,10,327,327,654,False
tests/integration/mock/CodeActSWEAgent/test_edits/prompt_001.log,10,623,31,654,False
tests/integration/mock/CodeActSWEAgent/test_ipython_module/prompt_001.log,10,623,31,654,False
tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_001.log,10,623,31,654,False
tests/integration/mock/CodeActSWEAgent/test_write_simple_script/prompt_004.log,7,641,10,651,False
.github/workflows/ghcr-runtime.yml,9,325,325,650,False
frontend/__tests__/routes/root-layout.test.tsx,3,502,146,648,True
tests/integration/mock/server_runtime/CodeActSWEAgent/test_ipython_module/prompt_003.log,2,10,638,648,False
evaluation/benchmarks/testgeneval/run_infer.py,8,610,36,646,True
docs/src/pages/faq.tsx,10,323,323,646,False
tests/unit/test_agent_delegation.py,10,566,78,644,False
openhands/runtime/impl/runloop/runloop_runtime.py,18,421,223,644,False
tests/integration/mock/server_runtime/CodeActSWEAgent/test_edits/prompt_003.log,2,3,641,644,False
enterprise/tests/unit/server/routes/test_oauth_device.py,2,631,11,642,True
tests/unit/test_settings_store_functions.py,9,464,178,642,False
frontend/src/routes/git-settings.tsx,17,492,149,641,True
tests/unit/cli/test_cli_commands.py,2,2,639,641,False
frontend/src/services/observations.ts,35,366,274,640,True
openhands/core/config/app_config.py,34,396,244,640,False
tests/unit/test_agent_history.py,4,601,36,637,False
tests/integration/mock/server_runtime/CodeActSWEAgent/test_write_simple_script/prompt_004.log,2,3,634,637,False
evaluation/benchmarks/swe_bench/scripts/docker/all-swebench-lite-instance-images.txt,1,300,336,636,True
enterprise/integrations/gitlab/gitlab_service.py,3,623,12,635,True
tests/runtime/trajs/basic_gui_mode.json,2,632,1,633,True
frontend/src/routes/_oh._index/route.tsx,35,247,383,630,False
frontend/src/components/modals/settings/SettingsForm.tsx,20,291,339,630,False
openhands-cli/build.py,7,314,314,628,False
openhands/runtime/utils/edit.py,19,533,95,628,True
tests/integration/mock/eventstream_runtime/CodeActSWEAgent/test_edits/prompt_001.log,6,18,610,628,False
tests/integration/mock/eventstream_runtime/CodeActSWEAgent/test_write_simple_script/prompt_001.log,6,18,610,628,False
tests/unit/test_action_serialization.py,38,474,151,625,False
openhands-cli/openhands_cli/tui/visualizer.py,2,312,312,624,False
tests/integration/mock/eventstream_runtime/CodeActSWEAgent/test_ipython/prompt_001.log,8,16,608,624,False
tests/integration/mock/server_runtime/CodeActSWEAgent/test_write_simple_script/prompt_003.log,2,3,621,624,False
tests/unit/test_conversation_routes.py,2,622,1,623,False
frontend/src/components/features/waitlist/auth-modal.tsx,19,285,337,622,False
frontend/__tests__/components/features/payment/payment-form.test.tsx,12,406,215,621,True
agenthub/browsing_agent/browsing_agent.py,21,422,199,621,False
frontend/src/components/AgentControlBar.tsx,17,365,255,620,False
tests/integration/mock/eventstream_runtime/CodeActSWEAgent/test_ipython_module/prompt_001.log,5,14,606,620,False
frontend/src/components/form/settings-form.tsx,6,531,87,618,False
tests/unit/app_server/test_webhook_router_stats.py,2,615,2,617,True
tests/integration/mock/server_runtime/CodeActSWEAgent/test_edits/prompt_002.log,2,3,614,617,False
docs/usage/llms/local-llms.mdx,30,228,388,616,False
Development.md,94,410,204,614,True
tests/e2e/test_conversation.py,2,611,3,614,True
tests/unit/test_bash_session.py,6,501,113,614,False
docs/i18n/pt-BR/docusaurus-plugin-content-docs/current/usage/how-to/evaluation-harness.md,4,307,307,614,False
frontend/__tests__/routes/home.test.tsx,10,307,307,614,False
tests/integration/mock/server_runtime/CodeActSWEAgent/test_ipython_module/prompt_002.log,2,4,609,613,False
tests/unit/test_windows_bash.py,3,607,5,612,False
openhands/microagent/microagent.py,12,476,135,611,True
tests/integration/mock/server_runtime/CodeActSWEAgent/test_ipython/prompt_002.log,2,3,608,611,False
tests/integration/mock/server_runtime/CodeActSWEAgent/test_write_simple_script/prompt_002.log,2,3,608,611,False
openhands/mcp/utils.py,24,474,135,609,True
opendevin/runtime/runtime.py,35,409,198,607,False
frontend/src/components/features/chat/messages.tsx,21,434,172,606,True
evaluation/commit0_bench/run_infer.py,1,606,0,606,False
docs/modules/python/sidebar.json,5,302,302,604,False
tests/runtime/conftest.py,34,473,130,603,True
tests/unit/test_cli_startup.py,2,301,301,602,False
docs/usage/local-setup.mdx,30,300,300,600,False
frontend/src/components/modals/settings/SettingsModal.tsx,22,250,350,600,False
agenthub/langchains_agent/__init__.py,13,300,300,600,False
tests/runtime/test_windows_bash.py,1,0,594,594,False
openhands/cli/shell_config.py,3,297,297,594,False
openhands/mcp/client.py,13,386,208,594,True
openhands-cli/openhands_cli/agent_chat.py,11,296,296,592,False
openhands/core/setup.py,39,446,143,589,True
evaluation/benchmarks/versicode/metric/compute_versicode_cdc_score.py,3,404,184,588,True
frontend/src/api/conversation-service/v1-conversation-service.api.ts,15,488,96,584,True
openhands/runtime/client/client.py,27,398,185,583,False
frontend/src/components/Files.tsx,6,291,291,582,False
tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_003.log,9,302,279,581,False
tests/integration/mock/PlannerAgent/test_edits/prompt_004.log,6,355,226,581,False
tests/unit/cli/test_cli_tui.py,3,46,534,580,False
tests/unit/test_pricing_documentation.py,2,290,290,580,False
docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/how-to/gui-mode.md,6,290,290,580,False
evaluation/benchmarks/algotune/run_infer.py,1,579,0,579,True
docs/i18n/fr/docusaurus-plugin-content-docs/current/usage/llms/local-llms.md,5,289,289,578,False
tests/runtime/test_microagent.py,12,506,69,575,True
openhands/runtime/plugins/agent_skills/utils/aider/linter.py,3,175,398,573,False
evaluation/benchmarks/versicode/metric/compute_versicode_em_score.py,3,388,184,572,True
docs/i18n/zh-Hans/docusaurus-plugin-content-docs/current/usage/llms/local-llms.md,5,286,286,572,False
tests/integration/mock/SWEAgent/test_write_simple_script/prompt_005.log,10,286,286,572,False
docs/i18n/fr/docusaurus-plugin-content-docs/current/usage/how-to/gui-mode.md,6,285,285,570,False
.github/workflows/integration-runner.yml,11,284,284,568,False
tests/unit/test_contextual_events.py,2,554,14,568,False
frontend/__tests__/components/features/auth-modal.test.tsx,13,257,310,567,False
enterprise/sync/common_room_sync.py,2,564,2,566,True
frontend/src/services/session.ts,10,283,283,566,False
tests/unit/test_bash_parsing.py,8,516,48,564,False
openhands/runtime/plugins/agent_skills/file_editor/impl.py,3,282,282,564,False
tests/integration/README.md,23,282,282,564,False
agenthub/dummy_agent/agent.py,20,387,176,563,False
docs/modules/usage/how-to/cli-mode.md,49,333,228,561,False
frontend/public/mockServiceWorker.js,17,453,104,557,True
tests/integration/mock/CodeActAgent/test_browse_internet/prompt_005.log,17,485,72,557,False
tests/unit/test_cli_pause_resume.py,7,486,70,556,False
docs/usage/how-to/gui-mode.mdx,14,206,349,555,False
tests/unit/resolver/github/test_resolve_issues.py,13,324,230,554,True
frontend/src/components/features/chat/expandable-message.tsx,18,370,182,552,True
docs/README-zh.md,5,276,276,552,False
frontend/__tests__/components/features/conversation-panel/system-message-modal/tool-item.test.tsx,1,551,0,551,True
frontend/__tests__/components/chat/chat-input.test.tsx,11,275,275,550,False
evaluation/benchmarks/nocode_bench/consistants.py,1,545,0,545,True
evaluation/benchmarks/versicode/metric/compute_migration_cdc_score.py,3,368,177,545,True
tests/unit/test_cli_utils.py,5,509,36,545,False
openhands/core/config/mcp_config.py,23,467,77,544,True
tests/integration/mock/eventstream_runtime/PlannerAgent/test_write_simple_script/prompt_011.log,11,272,272,544,False
frontend/src/components/features/microagent-management/microagent-management-content.tsx,12,446,97,543,True
tests/integration/mock/CodeActAgent/test_ipython/prompt_004.log,2,271,271,542,False
openhands/utils/posthog_tracker.py,2,270,270,540,False
tests/unit/app_server/test_db_session_injector.py,2,533,6,539,True
enterprise/tests/unit/test_token_manager.py,2,538,1,539,True
frontend/src/root.tsx,7,290,249,539,True
evaluation/discoverybench/eval_utils/eval_w_subhypo_gen.py,1,538,0,538,False
frontend/vite.config.ts,30,327,209,536,True
enterprise/integrations/linear/linear_manager.py,3,534,2,536,True
tests/unit/app_server/test_docker_sandbox_spec_service_injector.py,4,533,2,535,True
openhands/security/invariant/analyzer.py,14,227,308,535,True
tests/integration/mock/CodeActAgent/test_browse_internet/prompt_001.log,14,468,67,535,False
opendevin/action/fileop.py,30,341,188,529,False
frontend/__tests__/components/features/chat/plan-preview.test.tsx,5,468,60,528,True
tests/integration/mock/eventstream_runtime/PlannerAgent/test_write_simple_script/prompt_010.log,11,264,264,528,False
CONTRIBUTING.md,27,332,194,526,True
enterprise/integrations/jira_dc/jira_dc_manager.py,3,521,3,524,True
docs/usage/how-to/cli-mode.mdx,37,209,314,523,False
tests/unit/app_server/test_webhook_router_parent_conversation.py,2,522,0,522,True
openhands/resolver/interfaces/bitbucket.py,2,521,1,522,True
frontend/src/components/file-explorer/CodeEditor.tsx,3,261,261,522,False
tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_005.log,7,354,168,522,False
evaluation/swe_bench/EVAL_PATCH.md,5,259,259,518,False
openhands/events/event_store.py,7,349,166,515,True
openhands/server/settings.py,34,289,225,514,True
frontend/src/components/common/git-repository-dropdown.tsx,3,257,257,514,False
openhands/app_server/utils/async_remote_workspace.py,2,256,256,512,False
tests/integration/mock/PlannerAgent/test_edits/prompt_010.log,4,256,256,512,False
enterprise/sync/install_gitlab_webhooks.py,5,362,149,511,True
frontend/src/components/features/conversation-panel/microagents-modal.tsx,8,313,198,511,False
openhands/server/routes/mcp.py,21,433,77,510,True
tests/integration/mock/eventstream_runtime/CodeActAgent/test_browse_internet/prompt_001.log,10,54,455,509,False
docs/usage/windows-without-wsl.mdx,3,254,254,508,False
frontend/src/components/features/settings/project-management/configure-modal.tsx,2,481,27,508,True
tests/integration/mock/PlannerAgent/test_write_simple_script/prompt_004.log,8,343,165,508,False
frontend/src/components/features/conversation-panel/conversation-panel.tsx,23,381,126,507,True
